sensor_id,timestamp,temperature,vibration_x,vibration_y,vibration_z,acc_p2p,acc_z2p,acc_crest,acc_rms
4b5e4b32,2026-05-18 13:17:34,22.19,68.0,53.0,58.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 13:24:30,22.63,632.0,251.0,222.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 13:31:26,24.14,842.0,531.0,706.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 13:38:30,26.07,607.0,479.0,390.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 13:39:34,26.4,3.0,3.0,578.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 13:45:26,28.08,479.0,427.0,444.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 13:52:30,30.08,681.0,239.0,362.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 13:59:34,31.83,808.0,372.0,553.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:06:30,33.23,349.0,341.0,516.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:09:34,33.72,3.0,3.0,532.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:13:34,34.15,744.0,374.0,444.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:20:30,34.88,711.0,538.0,360.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:27:26,35.86,466.0,517.0,798.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:34:30,36.72,726.0,484.0,624.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:39:42,37.46,2.0,2.0,492.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:41:26,37.7,584.0,462.0,720.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:48:30,38.54,716.0,481.0,354.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 14:55:34,39.4,422.0,255.0,472.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:02:30,40.08,573.0,322.0,441.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:09:34,40.72,817.0,354.0,328.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:09:42,40.72,2.0,2.0,228.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:16:30,41.33,473.0,498.0,551.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:23:26,41.93,351.0,332.0,392.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:30:30,42.59,774.0,505.0,520.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:37:26,43.13,517.0,454.0,732.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:39:42,43.34,2.0,2.0,402.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:44:30,43.64,502.0,291.0,295.0,0.0,0.0,0.0,0.0
4b5e4b32,2026-05-18 15:51:34,44.08,648.0,386.0,793.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 18:21:44,36.1,430.0,783.0,584.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 18:28:48,36.0,354.0,600.0,375.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 18:35:44,35.9,481.0,614.0,517.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 18:42:48,35.86,447.0,628.0,515.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 18:49:44,35.79,440.0,648.0,484.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 18:56:48,35.72,557.0,621.0,541.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:03:44,35.64,430.0,648.0,378.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:10:40,35.55,467.0,469.0,766.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:17:44,35.48,400.0,579.0,433.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:19:28,35.47,598.0,910.0,745.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:24:48,35.37,540.0,734.0,420.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:31:44,35.29,456.0,676.0,586.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:38:48,35.21,502.0,723.0,735.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:45:44,35.17,578.0,685.0,312.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:52:48,35.12,496.0,627.0,460.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 19:59:44,35.13,494.0,714.0,631.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 20:06:48,35.03,477.0,830.0,653.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 20:13:44,34.94,400.0,626.0,600.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 20:19:29,34.93,524.0,774.0,688.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 20:20:48,34.93,500.0,685.0,616.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 20:27:44,35.04,546.0,762.0,547.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 20:34:48,34.98,493.0,772.0,648.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 20:41:52,34.94,594.0,717.0,668.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 20:48:48,34.99,508.0,794.0,353.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 20:55:44,35.01,521.0,675.0,352.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-08 21:02:56,34.87,537.0,712.0,673.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-09 01:14:55,33.89,463.0,814.0,840.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-09 01:19:27,33.91,469.0,562.0,559.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-09 01:21:59,33.9,483.0,768.0,290.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-09 01:28:55,33.86,536.0,561.0,665.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-09 01:35:51,33.88,500.0,630.0,483.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-09 01:43:02,33.97,427.0,684.0,361.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 14:25:30,27.18,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 14:30:10,27.11,3.0,3.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 14:37:05,27.08,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 14:44:17,27.04,3.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 14:51:05,26.96,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 14:58:01,26.9,3.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 15:05:05,26.79,3.0,4.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 15:12:09,26.74,3.0,1.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 15:19:21,26.67,2.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 15:21:29,26.66,384.0,594.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 15:26:09,26.62,2.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 15:33:05,26.5,4.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 15:40:17,26.42,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 15:47:05,26.34,3.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 15:54:11,26.23,3.0,3.0,0.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:01:07,26.19,2.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:08:03,26.18,3.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:15:15,26.1,2.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:21:31,26.02,446.0,604.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:22:11,26.03,2.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:29:15,25.98,3.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:36:19,25.88,2.0,0.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:43:15,25.84,3.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:50:19,25.76,1.0,2.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 16:57:07,25.74,3.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 17:04:19,25.65,2.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 17:11:17,25.57,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 17:18:13,25.5,4.0,4.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 17:21:33,25.51,616.0,707.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 17:25:17,25.53,2.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 17:32:13,25.49,2.0,2.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 17:39:09,25.43,2.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 17:46:12,25.36,3.0,0.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 17:53:08,25.33,2.0,0.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:00:20,25.29,3.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:07:08,25.22,3.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:14:20,25.2,2.0,3.0,5.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:21:18,25.2,1.0,4.0,5.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:21:34,25.2,463.0,501.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:28:22,25.2,2.0,1.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:35:18,25.19,3.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:42:14,25.13,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:49:10,25.08,2.0,5.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 18:56:22,25.02,3.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:03:10,24.98,1.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:10:22,24.9,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:17:18,24.89,4.0,5.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:21:34,24.82,384.0,660.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:24:14,24.81,2.0,4.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:31:18,24.75,2.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:38:38,24.72,1.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:45:18,24.71,2.0,0.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:52:14,24.68,2.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 19:59:18,24.63,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 20:06:16,24.62,2.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 20:13:12,24.61,3.0,4.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 20:20:16,24.57,2.0,4.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 20:21:28,24.56,489.0,749.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 20:27:12,24.5,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 20:34:24,24.43,3.0,3.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 20:41:12,24.32,1.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 20:48:18,24.25,2.0,2.0,5.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 20:55:14,24.22,2.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:02:17,24.18,3.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:09:13,24.17,4.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:16:17,24.12,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:21:29,24.11,600.0,831.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:23:13,24.11,3.0,3.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:30:09,24.12,3.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:37:13,24.13,2.0,4.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:44:09,24.13,2.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:51:21,24.11,2.0,5.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 21:58:17,24.05,2.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 22:05:13,24.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 22:12:19,23.97,2.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 22:19:15,23.91,2.0,4.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 22:21:31,23.89,474.0,569.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 22:26:19,23.86,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 22:33:15,23.85,4.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 22:40:11,23.83,3.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 22:47:15,23.82,3.0,4.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 22:54:19,23.79,2.0,0.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:01:15,23.8,3.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:08:11,23.77,3.0,2.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:15:23,23.68,2.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:21:39,23.67,452.0,610.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:22:19,23.67,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:29:23,23.65,3.0,2.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:36:19,23.61,1.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:43:17,23.58,3.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:50:21,23.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-16 23:57:25,23.52,2.0,3.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 00:04:21,23.45,3.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 00:11:25,23.43,1.0,0.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 00:18:21,23.36,2.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 00:21:41,23.34,421.0,592.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 00:25:25,23.31,3.0,1.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 00:32:21,23.26,3.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 00:39:16,23.29,2.0,4.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 00:46:21,23.29,3.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 00:53:18,23.27,3.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:00:22,23.26,2.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:07:18,23.25,3.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:14:15,23.21,2.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:21:19,23.22,3.0,4.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:21:34,23.22,442.0,569.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:28:14,23.22,2.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:35:18,23.19,3.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:42:14,23.15,2.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:49:14,23.1,2.0,0.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 01:56:14,23.07,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:03:18,23.03,1.0,3.0,7.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:10:22,23.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:17:20,22.93,1.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:21:36,22.92,576.0,632.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:24:24,22.89,2.0,4.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:31:20,22.8,3.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:38:16,22.75,2.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:45:20,22.74,3.0,0.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:52:16,22.74,2.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 02:59:16,22.73,2.0,4.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 03:06:24,22.68,3.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 03:13:22,22.69,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 03:20:18,22.68,2.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 03:21:38,22.67,421.0,658.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 03:27:22,22.67,2.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 03:34:18,22.7,3.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 03:41:22,22.68,2.0,1.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 03:48:18,22.6,3.0,3.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 03:55:22,22.61,2.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:02:18,22.65,2.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:09:29,22.67,2.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:16:18,22.65,3.0,4.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:21:37,22.66,630.0,780.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:23:21,22.65,2.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:30:25,22.61,2.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:37:21,22.62,2.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:44:27,22.64,3.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:51:23,22.65,1.0,0.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 04:58:19,22.66,3.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 05:05:31,22.67,3.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 05:12:27,22.67,2.0,3.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 05:19:23,22.66,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 05:21:39,22.67,423.0,559.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 05:26:19,22.67,3.0,2.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 05:33:23,22.64,4.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 05:40:27,22.63,2.0,5.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 05:47:23,22.63,3.0,0.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 05:54:22,22.61,3.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:01:23,22.57,3.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:08:27,22.54,2.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:15:25,22.52,3.0,1.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:21:33,22.49,427.0,537.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:22:13,22.49,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:29:17,22.48,2.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:36:21,22.49,3.0,4.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:43:17,22.49,1.0,2.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:50:37,22.49,3.0,2.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 06:57:17,22.47,3.0,4.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 07:04:22,22.43,2.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 07:11:25,22.42,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 07:18:39,22.42,3.0,1.0,1.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 07:21:35,22.42,485.0,660.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 07:25:27,22.43,2.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 07:32:23,22.41,3.0,0.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 07:39:19,22.4,3.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 07:46:23,22.39,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 07:53:34,22.39,3.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:00:22,22.36,4.0,1.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:07:18,22.35,2.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:14:30,22.32,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:21:20,22.31,2.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:21:36,22.32,433.0,595.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:28:24,22.28,3.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:35:28,22.24,2.0,4.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:42:24,22.24,3.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:49:29,22.23,4.0,0.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 08:56:34,22.25,3.0,3.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 09:03:30,22.26,3.0,5.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 09:10:34,22.26,4.0,2.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 09:17:22,22.25,3.0,0.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 09:21:38,22.25,417.0,524.0,2.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 09:24:28,22.24,3.0,2.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 09:31:22,22.24,3.0,4.0,4.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-17 09:38:26,22.23,3.0,3.0,3.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 11:55:27,21.75,84.0,61.0,39.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:00:55,21.78,84.0,81.0,54.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:07:51,21.81,55.0,56.0,38.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:15:03,21.88,44.0,41.0,42.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:21:43,21.93,577.0,786.0,50.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:21:59,21.93,55.0,42.0,41.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:29:03,21.96,73.0,60.0,35.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:35:51,22.01,75.0,39.0,39.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:42:55,22.07,58.0,40.0,44.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:49:59,22.11,50.0,34.0,27.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 12:56:55,22.17,54.0,54.0,30.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 13:03:59,22.22,87.0,42.0,55.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 13:11:03,22.27,78.0,61.0,29.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 13:17:59,22.31,213.0,398.0,110.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 13:21:43,22.57,426.0,745.0,985.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 13:24:55,23.19,470.0,790.0,505.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 13:31:59,24.97,600.0,574.0,525.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 13:38:55,26.47,476.0,647.0,739.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 13:45:59,27.81,576.0,880.0,610.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 13:52:55,28.96,477.0,871.0,369.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 14:00:07,29.85,565.0,773.0,588.0,0.0,0.0,0.0,0.0
53cb61b2,2026-05-18 14:07:03,30.47,456.0,623.0,361.0,0.0,0.0,0.0,0.0
